EIN,Organization,Mission,Receipts,URL,Guidestar
20-3929506,Irrc Institute for Corporateresponsibility,The Mission Of The Irrc Institute Is To Provide Thought Leadership At The Intersection Of Corporate Responsibility And The Informational Needs Of Investors.,703414,WWW.IRRCINSTITUTE.ORG,https://www.guidestar.org/profile/20-3929506
20-5857460,Balyasny Foundation Inc,"Balyasny Foundation Inc is organized and operates exclusivelly for charitable, scientific, religious and educational purposes.",700179,NA,https://www.guidestar.org/profile/20-5857460
43-1698172,FATHOMERS,"Fathomers is a creative research institute dedicated to producing sites and encounters that challenge us to live and act differently in the world. We cultivate the ideas of die-hard dreamers, commission projects that seem far-fetched, and enlist expansive thinkers across disciplines to redefine the limits of scale, scope and support for artist-led projects.   We do this because we value discoveries made absent predetermined outcomes, and we believe in the power of the realized dream as a test site and model for visionary change.",692216,www.fathomers.org,https://www.guidestar.org/profile/43-1698172
94-3399358,Reuben and Muriel Savin Foundation,The main mission is to make art available to the public and to support art education for kindergarten to 12th grade students.,691896,NA,https://www.guidestar.org/profile/94-3399358
20-5067883,Lmc Foundation,Raise Funds To Benefit Lirnestone County And Limestone Medical Center In Support Of Community Health,686600,NA,https://www.guidestar.org/profile/20-5067883
20-6841054,J CALHOUN PRUITT SR FOUNDATION,General charitable causes.,681737,http://www.pruittandpruitt.com,https://www.guidestar.org/profile/20-6841054
88-0263602,GILCREASE BIRD SANCTUARY,"The purpose of The Gilcrease Nature Sanctuary is to assist in the preservation, protection and the study of birds and small animals.",679247,www.gnslasvegas.org,https://www.guidestar.org/profile/88-0263602
76-0731341,HALLIE HILL ANIMAL SANCTUARY,"Hallie Hill Animal Sanctuary is a 501c3 that provides sanctuary for dogs and cats with no other home or shelter, rescues and cares for animals in need of assistance for the remainder of their lives, including providing proper shelter, nutrition and medical care.  What we do:     1. Provide respite and rehabilitation for dogs and cats preparing them for adoption, and a loving forever home to those unable to be adopted.     2.Perform community outreach in our area of Hollywood and Ravenel, two of the under served areas of Charleston County.    3. Provide food, medical services, spay/neuter, vaccinations and general wellness care.    4. Provide long-term care and a loving, final home for those animals whose adoption may be difficult due to age, medical or emotional issues.",678730,halliehill.com,https://www.guidestar.org/profile/76-0731341
27-3261388,Lemay Family Collection Foundation,"The LeMay Collections at Marymount are dedicated to preservation, education, exhibition, and community engagement through automobiles, memorabilia, fine arts and historical collections at the historic Marymount Military Academy.",670146,www.lemaymarymount.org,https://www.guidestar.org/profile/27-3261388
45-3956104,Tek4Kids Inc,"Our mission is to combine the tools of technology and education in partnership with existing schools in Haiti.  By doing so, we seek to create a structure of opportunity that will interrupt the cycle of poverty and clear the path for future economic and civic leaders.",665426,www.tek4kids.org,https://www.guidestar.org/profile/45-3956104
87-0790903,NEW HOPE RESEARCH FOUNDATION,"The New Hope Research Foundation is a non-profit organization dedicated to:    - Helping find a genetic cure for GM2 gangliosidosis and other lysosomal storage diseases that affect the central nervous system, and  - Providing hope to patients and their families currently facing the degenerative and debilitating aspects of these diseases.   To accomplish these goals, the New Hope Research Foundation has been established to coordinate, conduct, and financially support:    - Research on gene therapy and the means for infusing or delivering gene vectors to correct lysosomal enzyme deficiencies of the central nervous system,  - Clinical studies intended to show safety and efficacy of gene therapy for the central nervous system aspects of lysosomal storage diseases,  - Regulatory applications required to initiate investigations of clinical studies and the regulatory submissions required to allow patient access to proven therapies, and  - Education and communication for patients and families on the clinical manifestations and molecular basis of gangliosidosis and related diseases, on the mechanism of gene therapy, and on the status of related research and clinical studies.",664207,http://www.newhoperesearch.org,https://www.guidestar.org/profile/87-0790903
52-1307387,Alfred Friendly Foundation,"In the conviction that a strong, free press is essential to the healthy functioning of a democracy, the late Alfred Friendly, a Pulitzer-Prize-winning reporter and former managing editor of The Washington Post, conceived a fellowship program that would both impart American journalistic traditions and respond to worldwide interest in the dissemination of fair and accurate news. Of the many training programs available to journalists, the Alfred Friendly Press Fellowships is the only one to offer a non-academic, long-term, hands-on experience in a single newsroom. It was Alfred Friendly's belief that working side by side with reporters and editors is the best way to absorb the practical realities of journalism in this country and the instrumental role it plays in our society.",660162,www.presspartners.org,https://www.guidestar.org/profile/52-1307387
13-1980389,Cintas Foundation Inc,The mission of the Cintas Foundation today remains true to Mr. Cintas’ wishes: to encourage artistic expression and appreciation by offering grants to artists and by making art available to the public.,660157,www.cintasfoundation.org,https://www.guidestar.org/profile/13-1980389
31-1780833,HISTORIC ROYAL PALACES INC,"Historic Royal Palaces is a charitable organization that receives no government funding.  The organization's charitable activities focus on conserving and presenting the buildings and their contents for the public - both present and in the future.  The conservation task this presents is enormous and challenging and one to which Historic Royal Palaces is dedicated.  In order to achieve this aim, Historic Royal Palaces largely depends upon admissions income to the palaces and donations from individuals and other funding bodies. The organization is also committed to making these wonderful nationally and historically important buildings accessible, both intellectually and physically.",658096,www.hrp.org.uk/support-us/support-us-from-the-usa,https://www.guidestar.org/profile/31-1780833
